,fname,resolution,missing code,loinc_ent,ner entity
46,2096_20160712151009787.json,,4544-3,"{'textSpan': {'text': 'HEMATOCRIT', 'beginOffset': 929}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory results', 'beginOffset': 849}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 9, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [284], 'value': [262, 263, 265, 267, 269, 270, 272, 275, 276, 277, 279, 281, 283]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [929], 'cuis': ['C0018935'], 'end': [939], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 18, 'segmentId': 23, 'sentenceId': 33, 'status': 'CURRENT', 'textSpan': [{'begin': 929, 'end': 939, 'text': 'HEMATOCRIT'}], 'type': 'LABORATORY_DATA'}"
47,12211_PDOC-ITS20151031-0006_part2.json,,6768-6,"{'textSpan': {'text': 'Alkaline Phosphatase', 'beginOffset': 150}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 7, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [54], 'value': [53]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [150], 'cuis': ['C0201850', 'C0201850', 'C0201850'], 'end': [170], 'sourceType': ['CCPSS', 'MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [150], 'cuis': ['C1979842'], 'end': [158], 'sourceType': ['LNC'], 'suis': [], 'tuis': ['T080']}, {'begin': [159], 'cuis': ['C4522024'], 'end': [170], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T080']}]}, 'sectionId': 1, 'segmentId': 3, 'sentenceId': 3, 'status': 'CURRENT', 'textSpan': [{'begin': 150, 'end': 170, 'text': 'Alkaline Phosphatase'}], 'type': 'LABORATORY_DATA'}"
48,35818_1769865_part1.json,,2069-3,"{'textSpan': {'text': 'chloride', 'beginOffset': 1138}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 28, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [248]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1138], 'cuis': ['C0008203'], 'end': [1146], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T196']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1138, 'end': 1146, 'text': 'chloride'}], 'type': 'LABORATORY_DATA'}"
49,35818_1769865_part1.json,,2069-3,"{'textSpan': {'text': 'blood', 'beginOffset': 1198}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 31, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [260], 'unit': [], 'value': [262]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1198], 'cuis': ['C0392201', 'C0392201', 'C0392201'], 'end': [1211], 'sourceType': ['MDR', 'MEDCIN', 'MEDLINEPLUS'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [1198], 'cuis': ['C0005767'], 'end': [1203], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1204], 'cuis': ['C0337438'], 'end': [1211], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1198, 'end': 1211, 'text': 'blood glucose'}], 'type': 'LABORATORY_DATA'}"
50,172_20160304094502767_part2.json,,6768-6,"{'textSpan': {'text': 'ALK PHOS', 'beginOffset': 1144}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory results', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 32, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1144], 'cuis': ['C0201850'], 'end': [1152], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}, {'begin': [1144], 'cuis': ['C4722445'], 'end': [1147], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}, {'begin': [1148], 'cuis': ['C0523826'], 'end': [1152], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 1, 'segmentId': 16, 'sentenceId': 16, 'status': 'CURRENT', 'textSpan': [{'begin': 1144, 'end': 1152, 'text': 'ALK PHOS'}], 'type': 'LABORATORY_DATA'}"
51,36961_1774164_part2.json,,2744-1,"{'textSpan': {'text': 'Arterial Blood pH', 'beginOffset': 2263}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 1617}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 87, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [458], 'unit': [], 'value': [462, 463, 465]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [2263], 'cuis': ['C0428199', 'C0428199'], 'end': [2280], 'sourceType': ['MDR', 'MEDCIN'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [2263], 'cuis': ['C0229665'], 'end': [2277], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T031']}, {'begin': [2272], 'cuis': ['C0853363'], 'end': [2280], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}, {'begin': [2263], 'cuis': ['C0221464'], 'end': [2271], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T082']}, {'begin': [2272], 'cuis': ['C0005767'], 'end': [2277], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [2278], 'cuis': ['C0202165'], 'end': [2280], 'sourceType': ['CPT'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 29, 'segmentId': 75, 'sentenceId': 75, 'status': 'CURRENT', 'textSpan': [{'begin': 2263, 'end': 2280, 'text': 'Arterial Blood pH'}], 'type': 'LABORATORY_DATA'}"
52,36961_1774164_part2.json,,2744-1,"{'textSpan': {'text': 'Arterial Blood', 'beginOffset': 2263}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 1617}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 87, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [458], 'unit': [], 'value': [462, 463, 465]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [2263], 'cuis': ['C0428199', 'C0428199'], 'end': [2280], 'sourceType': ['MDR', 'MEDCIN'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [2263], 'cuis': ['C0229665'], 'end': [2277], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T031']}, {'begin': [2272], 'cuis': ['C0853363'], 'end': [2280], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}, {'begin': [2263], 'cuis': ['C0221464'], 'end': [2271], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T082']}, {'begin': [2272], 'cuis': ['C0005767'], 'end': [2277], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [2278], 'cuis': ['C0202165'], 'end': [2280], 'sourceType': ['CPT'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 29, 'segmentId': 75, 'sentenceId': 75, 'status': 'CURRENT', 'textSpan': [{'begin': 2263, 'end': 2280, 'text': 'Arterial Blood pH'}], 'type': 'LABORATORY_DATA'}"
53,10369_103530SRHC_20181026132736.941.json,,789-8,"{'textSpan': {'text': 'RBC', 'beginOffset': 979}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 897}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 11, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [342], 'unit': [348], 'value': [343, 344, 345, 347, 353, 354, 356, 358, 360, 364, 365, 367, 369, 371, 373]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [979], 'cuis': ['C0014792'], 'end': [982], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}]}, 'sectionId': 17, 'segmentId': 39, 'sentenceId': 39, 'status': 'CURRENT', 'textSpan': [{'begin': 979, 'end': 982, 'text': 'RBC'}], 'type': 'LABORATORY_DATA'}"
54,35818_1769865_part1.json,,2947-0,"{'textSpan': {'text': 'Sodium', 'beginOffset': 1113}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 26, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [241]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1113], 'cuis': ['C0037473'], 'end': [1119], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1113, 'end': 1119, 'text': 'Sodium'}], 'type': 'LABORATORY_DATA'}"
55,35818_1769865_part1.json,,2947-0,"{'textSpan': {'text': 'blood', 'beginOffset': 1198}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 31, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [260], 'unit': [], 'value': [262]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1198], 'cuis': ['C0392201', 'C0392201', 'C0392201'], 'end': [1211], 'sourceType': ['MDR', 'MEDCIN', 'MEDLINEPLUS'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [1198], 'cuis': ['C0005767'], 'end': [1203], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1204], 'cuis': ['C0337438'], 'end': [1211], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1198, 'end': 1211, 'text': 'blood glucose'}], 'type': 'LABORATORY_DATA'}"
56,11772_{BAC18481-CD66-4FBA-A01D-CE6FD7532E80}_part2.json,,3094-0,"{'textSpan': {'text': 'BUN', 'beginOffset': 463}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Report Unknown Section', 'beginOffset': 88}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 17, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [205], 'value': [203, 204]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [463], 'cuis': ['C0005845'], 'end': [466], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 1, 'segmentId': 22, 'sentenceId': 22, 'status': 'CURRENT', 'textSpan': [{'begin': 463, 'end': 466, 'text': 'BUN'}], 'type': 'LABORATORY_DATA'}"
57,35192_2228407.json,,19642-8,"{'textSpan': {'text': 'Ur', 'beginOffset': 5556}, 'certainty': 'NEGATIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 2497}}","{'certainty': 'NEGATIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 103, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [2595], 'system': [2593], 'unit': [], 'value': [2601, 2602, 2604, 2606, 2608, 2610]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [5556], 'cuis': ['C0042037'], 'end': [5558], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T169']}, {'begin': [5559], 'cuis': ['C0524222'], 'end': [5568], 'sourceType': ['CPT'], 'suis': [], 'tuis': ['T059']}, {'begin': [5569], 'cuis': ['C1710031', 'C0220908', 'C0199230', 'C0430054', 'C4521255'], 'end': [5575], 'sourceType': ['CHV', 'CHV', 'CHV', 'LNC', 'NCI_FDA'], 'suis': [], 'tuis': ['T060', 'T060', 'T060', 'T059', 'T059']}]}, 'sectionId': 23, 'segmentId': 132, 'sentenceId': 139, 'status': 'CURRENT', 'textSpan': [{'begin': 5556, 'end': 5575, 'text': 'Ur Oxycodone Screen'}], 'type': 'LABORATORY_DATA'}"
58,36961_1774164_part2.json,,27210-4,"{'textSpan': {'text': 'Urine Blood Small MG', 'beginOffset': 1865}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 1617}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 167, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [361, 362], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1865], 'cuis': ['C0018965'], 'end': [1876], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T047']}, {'begin': [1865], 'cuis': ['C0042036'], 'end': [1870], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1871], 'cuis': ['C0005767'], 'end': [1876], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}]}, 'sectionId': 29, 'segmentId': 59, 'sentenceId': 59, 'status': 'CURRENT', 'textSpan': [{'begin': 1865, 'end': 1876, 'text': 'Urine Blood'}], 'type': 'LABORATORY_DATA'}"
59,35192_2228407.json,,19642-8,"{'textSpan': {'text': 'Ur', 'beginOffset': 5556}, 'certainty': 'NEGATIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 2497}}","{'certainty': 'NEGATIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 103, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [2595], 'system': [2593], 'unit': [], 'value': [2601, 2602, 2604, 2606, 2608, 2610]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [5556], 'cuis': ['C0042037'], 'end': [5558], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T169']}, {'begin': [5559], 'cuis': ['C0524222'], 'end': [5568], 'sourceType': ['CPT'], 'suis': [], 'tuis': ['T059']}, {'begin': [5569], 'cuis': ['C1710031', 'C0220908', 'C0199230', 'C0430054', 'C4521255'], 'end': [5575], 'sourceType': ['CHV', 'CHV', 'CHV', 'LNC', 'NCI_FDA'], 'suis': [], 'tuis': ['T060', 'T060', 'T060', 'T059', 'T059']}]}, 'sectionId': 23, 'segmentId': 132, 'sentenceId': 139, 'status': 'CURRENT', 'textSpan': [{'begin': 5556, 'end': 5575, 'text': 'Ur Oxycodone Screen'}], 'type': 'LABORATORY_DATA'}"
60,3547_PDOC-ITS20150807-0709.json,,16324-6,"{'textSpan': {'text': 'SGPT', 'beginOffset': 3185}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 67, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [1275]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3185], 'cuis': ['C0036828', 'C0201836'], 'end': [3189], 'sourceType': ['MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}]}, 'sectionId': 26, 'segmentId': 107, 'sentenceId': 108, 'status': 'CURRENT', 'textSpan': [{'begin': 3185, 'end': 3189, 'text': 'SGPT'}], 'type': 'LABORATORY_DATA'}"
61,3547_PDOC-ITS20150807-0709.json,,16324-6,"{'textSpan': {'text': 'Red Cell', 'beginOffset': 3100}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 62, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [1248], 'unit': [1257], 'value': [1253, 1254]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3100], 'cuis': ['C0014792'], 'end': [3108], 'sourceType': ['NCI'], 'suis': [], 'tuis': ['T025']}, {'begin': [3100], 'cuis': ['C0332575', 'C1260956'], 'end': [3103], 'sourceType': ['SNOMEDCT_US', 'SNOMEDCT_US'], 'suis': [], 'tuis': ['T033', 'T080']}, {'begin': [3104], 'cuis': ['C0007634'], 'end': [3108], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}, {'begin': [3109], 'cuis': ['C1704711'], 'end': [3121], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T169']}]}, 'sectionId': 26, 'segmentId': 107, 'sentenceId': 108, 'status': 'CURRENT', 'textSpan': [{'begin': 3100, 'end': 3121, 'text': 'Red Cell Distribution'}], 'type': 'LABORATORY_DATA'}"
62,32019_2238714.json,,19123-9,"{'textSpan': {'text': 'Magnesium', 'beginOffset': 10479}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 8352}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 153, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [3588], 'value': [3583, 3584, 3585, 3587, 3593, 3594, 3596, 3598, 3600, 3603, 3604, 3606, 3608, 3610, 3612]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [10479], 'cuis': ['C0024467'], 'end': [10488], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123']}]}, 'sectionId': 26, 'segmentId': 173, 'sentenceId': 215, 'status': 'CURRENT', 'textSpan': [{'begin': 10479, 'end': 10488, 'text': 'Magnesium'}], 'type': 'LABORATORY_DATA'}"
63,29248_1745844.json,,41995-2,"{'textSpan': {'text': 'hemoglobin A1c', 'beginOffset': 1768}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Plan', 'beginOffset': 1312}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 54, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [450]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1768], 'cuis': ['C0202054', 'C0202054'], 'end': [1782], 'sourceType': ['MEDLINEPLUS', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [1768], 'cuis': ['C0518015', 'C0518015', 'C4759779'], 'end': [1778], 'sourceType': ['CCPSS', 'MDR', 'CPT'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [1779], 'cuis': ['C0474680'], 'end': [1782], 'sourceType': ['MEDLINEPLUS'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 27, 'segmentId': 60, 'sentenceId': 69, 'status': 'CURRENT', 'textSpan': [{'begin': 1768, 'end': 1782, 'text': 'hemoglobin A1c'}], 'type': 'LABORATORY_DATA'}"
64,32019_2238714.json,,2885-2,"{'textSpan': {'text': 'Total Protein', 'beginOffset': 10913}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 8352}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 163, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [3845], 'value': [3840, 3841, 3842, 3844, 3850, 3851, 3853, 3855, 3857, 3861, 3862, 3864, 3866, 3868, 3870]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [10913], 'cuis': ['C0555903'], 'end': [10926], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [10913], 'cuis': ['C0439810'], 'end': [10918], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T080']}, {'begin': [10919], 'cuis': ['C0202202', 'C0555903'], 'end': [10926], 'sourceType': ['MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}]}, 'sectionId': 26, 'segmentId': 182, 'sentenceId': 224, 'status': 'CURRENT', 'textSpan': [{'begin': 10913, 'end': 10926, 'text': 'Total Protein'}], 'type': 'LABORATORY_DATA'}"
65,10190_{0C1BF367-2135-4ABA-8650-3BDFEBE6F1EB}.json,,2160-0,"{'textSpan': {'text': 'Creatinine', 'beginOffset': 3251}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'NOTE', 'beginOffset': 2585}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 108, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [878], 'value': [873, 874, 875, 877, 884, 885, 887, 889, 891, 893, 895]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3251], 'cuis': ['C0201975'], 'end': [3261], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 25, 'segmentId': 65, 'sentenceId': 75, 'status': 'CURRENT', 'textSpan': [{'begin': 3251, 'end': 3261, 'text': 'Creatinine'}], 'type': 'LABORATORY_DATA'}"
66,65_20160225101002653_part2.json,,3040-3,"{'textSpan': {'text': 'LIPASE', 'beginOffset': 4323}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory results', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 113, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [4323], 'cuis': ['C0373670'], 'end': [4329], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 1, 'segmentId': 58, 'sentenceId': 58, 'status': 'CURRENT', 'textSpan': [{'begin': 4323, 'end': 4329, 'text': 'LIPASE'}], 'type': 'LABORATORY_DATA'}"
67,13298_PDOC-ITS20151206-0413_part2.json,,2345-7,"{'textSpan': {'text': 'Glucose', 'beginOffset': 2673}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2633}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 64, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [1205], 'value': [1190, 1191, 1193, 1195, 1197, 1199, 1204]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [2673], 'cuis': ['C0337438'], 'end': [2680], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 6, 'segmentId': 166, 'sentenceId': 166, 'status': 'CURRENT', 'textSpan': [{'begin': 2673, 'end': 2680, 'text': 'Glucose'}], 'type': 'LABORATORY_DATA'}"
68,32019_2238714.json,,17861-6,"{'textSpan': {'text': 'Calcium', 'beginOffset': 10387}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 8352}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 151, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [3526], 'value': [3521, 3522, 3523, 3525, 3531, 3532, 3534, 3536, 3538, 3541, 3542, 3544, 3546, 3548, 3550]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [10387], 'cuis': ['C0006675'], 'end': [10394], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123, T121']}]}, 'sectionId': 26, 'segmentId': 171, 'sentenceId': 213, 'status': 'CURRENT', 'textSpan': [{'begin': 10387, 'end': 10394, 'text': 'Calcium'}], 'type': 'LABORATORY_DATA'}"
69,12211_PDOC-ITS20151031-0006_part2.json,,54363-7,"{'textSpan': {'text': 'Total Bilirubin', 'beginOffset': 902}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 36, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [292, 293, 295]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [902], 'cuis': ['C0201913'], 'end': [917], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [902], 'cuis': ['C0439810'], 'end': [907], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T080']}, {'begin': [908], 'cuis': ['C0863174', 'C0201913'], 'end': [917], 'sourceType': ['MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}]}, 'sectionId': 1, 'segmentId': 4, 'sentenceId': 4, 'status': 'CURRENT', 'textSpan': [{'begin': 902, 'end': 917, 'text': 'Total Bilirubin'}], 'type': 'LABORATORY_DATA'}"
